start_x,end_x,start_v,end_v,accel,inc,gravity,step_time
776459.775856658,776461.959999995,29.240864043646,29.20349271376,-0.5,-0.2337368,9.7930464,0.0747426597719425
776461.959999995,776992.973145275,29.20349271376,29.20349271376,0,-0.2337368,9.7930464,18.1832067309493
776992.973145275,776993.179999995,29.20349271376,29.1999508897265,-0.5,-0.0244195,9.7930432,0.00708364806695982
776993.179999995,776993.844988008,29.1999508897265,29.222715616246,1,-0.0244195,9.7930432,0.0227647265194868
776993.844988008,777524.489999995,29.222715616246,29.222715616246,0,-0.0244195,9.7930432,18.1586481884763
777524.489999995,777524.701309073,29.222715616246,29.2299457088779,1,0.0409779,9.7930401,0.00723009263195351
777524.701309073,778054.769999995,29.2299457088779,29.2299457088779,0,0.0409779,9.7930401,18.1344398036554
778054.769999995,778585.083518997,29.2299457088779,29.2299457088779,0,-0.3044211,9.7930369,18.1428157371113
778585.083518997,778585.479999995,29.2299457088779,29.2231628190004,-0.5,-0.4892425,9.7930337,0.0135657797551403
778585.479999995,778585.60375937,29.2231628190004,29.2273974875705,1,-0.4870482,9.7930305,0.00423466857013111
778585.60375937,779116.399999995,29.2273974875705,29.2273974875705,0,-0.4870482,9.7930305,18.1609136034214
779116.399999995,779117.010548883,29.2273974875705,29.2482796361097,1,-0.4870482,9.7930305,0.0208821485392043
779117.010548883,779651.539999995,29.2482796361097,29.2482796361097,0,-0.4870482,9.7930305,18.2755860434382
779651.539999995,780176.981107526,29.2482796361097,29.2482796361097,0,-0.4771941,9.7930273,17.9648551664684
780176.981107526,780178.059999995,29.2482796361097,29.2298301261445,-0.5,-0.4771941,9.7930273,0.0368990199304022
780178.059999995,780179.562606144,29.2298301261445,29.2811915997538,1,-0.282718,9.7930241,0.0513614736093011
780179.562606144,780704.489999995,29.2811915997538,29.2811915997538,0,-0.282718,9.7930241,17.9271185758546
780704.489999995,780705.215615783,29.2811915997538,29.3059620739164,1,-0.1196449,9.7930208,0.0247704741625583
780705.215615783,781225.179999995,29.3059620739164,29.3059620739164,0,-0.1196449,9.7930208,17.742614383392
781225.179999995,781226.651170747,29.3059620739164,29.3561195422877,1,-0.1196449,9.7930208,0.0501574683713564
781226.651170747,781744.849999995,29.3561195422877,29.3561195422877,0,-0.1196449,9.7930208,17.6521569379034
781744.849999995,781745.488493625,29.3561195422877,29.3778614238897,1,-0.0218182,9.7930175,0.0217418816019546
781745.488493625,782262.239999995,29.3778614238897,29.3778614238897,0,-0.0218182,9.7930175,17.5898272142373
782262.239999995,782262.645872362,29.3778614238897,29.3916737627303,1,-0.0404565,9.7930143,0.0138123388406513
782262.645872362,782786.759999995,29.3916737627303,29.3916737627303,0,-0.0404565,9.7930143,17.8320612791325
782786.759999995,783303.368124228,29.3916737627303,29.3916737627303,0,-0.0975632,9.793011,17.5766827164318
783303.368124228,783306.599999995,29.3916737627303,29.3366428005557,-0.5,-0.1179088,9.7930076,0.110061924349296
783306.599999995,783822.960000206,29.3366428005557,29.3366428005557,0,-0.1179088,9.7930076,17.6011960100981
783822.960000206,783824.249999995,29.3366428005557,29.3146484034597,-0.5,-0.0242075,9.7930041,0.0439887941919963
783824.249999995,784343.80627828,29.3146484034597,29.3146484034597,0,-0.0242075,9.7930041,17.7234354352272
784343.80627828,784345.019999995,29.3146484034597,29.293939463714,-0.5,0.0620971,9.7930007,0.0414178794914264
784345.019999995,784345.522044659,29.293939463714,29.3110726284849,1,0.0620971,9.7930007,0.0171331647708861
784345.522044659,784864.559999995,29.3110726284849,29.3110726284849,0,0.0620971,9.7930007,17.7079140676483
784864.559999995,785381.178603919,29.3110726284849,29.3110726284849,0,0.1734911,9.7929979,17.6253735396307
785381.178603919,785384.269999995,29.3110726284849,29.2582908345091,-0.5,-0.0804146,9.7929955,0.105563587951487
785384.269999995,785384.770580989,29.2582908345091,29.2753948657374,1,-0.0804146,9.7929955,0.0171040312282464
785384.770580989,785901.669999995,29.2753948657374,29.2753948657374,0,-0.0804146,9.7929955,17.6564456731137
785901.669999995,786427.740248946,29.2753948657374,29.2753948657374,0,0.0496697,9.7929929,17.9697063477162
786427.740248946,786427.789999995,29.2753948657374,29.2745451458301,-0.5,0.0496697,9.7929929,0.00169943981457266
786427.789999995,786427.875181615,29.2745451458301,29.2774547516669,1,0.0042284,9.7929898,0.00290960583678057
786427.875181615,786946.509999995,29.2774547516669,29.2774547516669,0,0.0042284,9.7929898,17.7144776681913
786946.509999995,786948.532396613,29.2774547516669,29.3464503811186,1,0.0603554,9.7929864,0.0689956294517309
786948.532396613,787465.669999995,29.3464503811186,29.3464503811186,0,0.0603554,9.7929864,17.6218110424378
787465.669999995,787988.417578953,29.3464503811186,29.3464503811186,0,0.0603554,9.7929864,17.8129747267124
787988.417578953,787989.219999995,29.3464503811186,29.3327756772062,-0.5,0.0783691,9.7929831,0.0273494078247367
787989.219999995,788515.869184497,29.3327756772062,29.3327756772062,0,0.0783691,9.7929831,17.9542908007501
788515.869184497,788520.149999995,29.3327756772062,29.2597148555985,-0.5,0.1109302,9.7929799,0.146121643215487
788520.149999995,788521.035292528,29.2597148555985,29.2899555905622,1,0.0856399,9.7929767,0.0302407349637583
788521.035292528,789055.749999995,29.2899555905622,29.2899555905622,0,0.0856399,9.7929767,18.2559070741405
789055.749999995,789594.76621069,29.2899555905622,29.2899555905622,0,0.4026738,9.7929732,18.4027664032539
789594.76621069,789598.549999995,29.2899555905622,29.2252922858285,-0.5,0.4026738,9.7929732,0.129326609467363
789598.549999995,789600.452662476,29.2252922858285,29.2903232169704,1,0.9397728,9.7929694,0.0650309311418944
789600.452662476,790134.949999995,29.2903232169704,29.2903232169704,0,0.9397728,9.7929694,18.2482567214871
790134.949999995,790669.203807279,29.2903232169704,29.2903232169704,0,0.9397728,9.7929694,18.2399423634196
790669.203807279,790670.139999995,29.2903232169704,29.2743375917918,-0.5,0.7946701,9.7929656,0.0319712503572802
790670.139999995,790670.271106101,29.2743375917918,29.2788157829156,1,0.2518076,9.7929618,0.00447819112377701
790670.271106101,791205.459999995,29.2788157829156,29.2788157829156,0,0.2518076,9.7929618,18.2790485059937
791205.459999995,791205.812258835,29.2788157829156,29.2908444967035,1,0.146442,9.7929585,0.0120287137879025
791205.812258835,791740.459999995,29.2908444967035,29.2908444967035,0,0.146442,9.7929585,18.2530667977177
791740.459999995,792274.413740552,29.2908444967035,29.2908444967035,0,0.0779451,9.7929556,18.2293733667443
792274.413740552,792275.859999995,29.2908444967035,29.2661461741727,-0.5,0.070554,9.7929531,0.0493966450615773
792275.859999995,792814.083158517,29.2661461741727,29.2661461741727,0,0.070554,9.7929531,18.3906400015691
792814.083158517,792817.959999995,29.2661461741727,29.1998368216371,-0.5,0.1934241,9.7929509,0.132618705071181
792817.959999995,792818.248851285,29.1998368216371,29.2097273693309,1,0.0799505,9.7929488,0.00989054769376096
792818.248851285,793353.079999995,29.2097273693309,29.2097273693309,0,0.0799505,9.7929488,18.3100356243455
793353.079999995,793354.721827422,29.2097273693309,29.2658816345159,1,0.0799505,9.7929488,0.0561542651850608
793354.721827422,793888.909999995,29.2658816345159,29.2658816345159,0,0.0799505,9.7929488,18.2529328603115
793888.909999995,794421.832001519,29.2658816345159,29.2658816345159,0,0.0227693,9.7929468,18.2096684521328
794421.832001519,794424.629999995,29.2658816345159,29.2180394511522,-0.5,0.1374122,9.7929448,0.0956843667274185
794424.629999995,794958.923706338,29.2180394511522,29.2180394511522,0,0.1374122,9.7929448,18.2864325046802
794958.923706338,794958.999999995,29.2180394511522,29.2167338303177,-0.5,0.225114,9.7929426,0.00261124166894433
794958.999999995,794960.320626331,29.2167338303177,29.2618999448555,1,0.225114,9.7929426,0.0451661145377749
794960.320626331,795493.599999995,29.2618999448555,29.2618999448555,0,0.225114,9.7929426,18.2243591383163
795493.599999995,796028.290803383,29.2618999448555,29.2618999448555,0,-0.160783,9.7929403,18.2725935224587
796028.290803383,796029.049999996,29.2618999448555,29.2489246258699,-0.5,-0.160783,9.7929403,0.0259506379713201
796029.049999996,796029.649878251,29.2489246258699,29.2694268526126,1,-0.0587167,9.7929381,0.0205022267427886
796029.649878251,796570.669999996,29.2694268526126,29.2694268526126,0,-0.0587167,9.7929381,18.4841378845292
796570.669999996,796571.061315839,29.2694268526126,29.2827932405091,1,-0.0587167,9.7929381,0.013366387896486
796571.061315839,797107.799999996,29.2827932405091,29.2827932405091,0,-0.0587167,9.7929381,18.3294906243574
797107.799999996,797639.710979511,29.2827932405091,29.2827932405091,0,0.2343843,9.7929358,18.1646257290797
797639.710979511,797641.949999996,29.2827932405091,29.2445372588141,-0.5,0.4001529,9.7929336,0.0765119633900184
797641.949999996,797641.9929511,29.2445372588141,29.2460059100448,1,0.4001529,9.7929336,0.00146865123063122
797641.9929511,798176.439999996,29.2460059100448,29.2460059100448,0,0.4001529,9.7929336,18.2741893214399
798176.439999996,798177.328860629,29.2460059100448,29.2763826822538,1,0.2824487,9.7929314,0.0303767722090065
798177.328860629,798710.359999996,29.2763826822538,29.2763826822538,0,0.2824487,9.7929314,18.2068647329616
798710.359999996,798710.93745213,29.2763826822538,29.2961002050825,1,0.2824487,9.7929314,0.0197175228287136
798710.93745213,799244.579999996,29.2961002050825,29.2961002050825,0,0.2824487,9.7929314,18.2154806998305
799244.579999996,799788.24529949,29.2961002050825,29.2961002050825,0,0.2421133,9.7929289,18.5575996698689
799788.24529949,799788.369999996,29.2961002050825,29.2939718495232,-0.5,0.2086417,9.7929263,0.00425671111847947
799788.369999996,799788.502192918,29.2939718495232,29.2984841342574,1,0.1795758,9.7929235,0.00451228473413678
799788.502192918,800323.259999996,29.2984841342574,29.2984841342574,0,0.1795758,9.7929235,18.2520639848589
800323.259999996,800857.660846802,29.2984841342574,29.2984841342574,0,-0.0328763,9.7929206,18.2398804101098
800857.660846802,800858.829999996,29.2984841342574,29.278524883807,-0.5,-0.0846487,9.7929175,0.0399185009007113
800858.829999996,801394.688091046,29.278524883807,29.278524883807,0,0.0803859,9.7929143,18.302086364542
801394.688091046,801394.769999996,29.278524883807,29.2771260615112,-0.5,0.1886858,9.7929111,0.00279764459173037
801394.769999996,801395.185613525,29.2771260615112,29.2913184660393,1,0.1886858,9.7929111,0.0141924045281243
801395.185613525,801929.739999996,29.2913184660393,29.2913184660393,0,0.1886858,9.7929111,18.2495843296123
801929.739999996,802464.744282687,29.2913184660393,29.2913184660393,0,0.2141133,9.7929075,18.2649437003439
802464.744282687,802465.189999996,29.2913184660393,29.2837091258901,-0.5,0.1502636,9.7929039,0.0152186802983394
802465.189999996,802999.697297789,29.2837091258901,29.2837091258901,0,0.1502636,9.7929039,18.2527184481686
802999.697297789,803000.839999996,29.2837091258901,29.2641917360251,-0.5,-0.0269405,9.7929007,0.0390347797300024
803000.839999996,803542.973897776,29.2641917360251,29.2641917360251,0,-0.1190032,9.7928974,18.5255038878313
803542.973897776,803543.099999996,29.2641917360251,29.2620371085636,-0.5,-0.1190032,9.7928974,0.00430925492300105
803543.099999996,803545.263476015,29.2620371085636,29.3358785070505,1,-0.3098927,9.7928941,0.0738413984869091
803545.263476015,804078.799999996,29.3358785070505,29.3358785070505,0,-0.3098927,9.7928941,18.1871670846079
804078.799999996,804079.400139624,29.3358785070505,29.356328909399,1,-0.2172073,9.7928911,0.0204504023485086
804079.400139624,804609.169999996,29.356328909399,29.356328909399,0,-0.2172073,9.7928911,18.046189017944
804609.169999996,804609.740510027,29.356328909399,29.3757564515029,1,-0.2172073,9.7928911,0.019427542103859
804609.740510027,805135.839999996,29.3757564515029,29.3757564515029,0,-0.2172073,9.7928911,17.9093086790077
805135.839999996,805660.739773555,29.3757564515029,29.3757564515029,0,0.1906797,9.7928884,17.8684683209834
805660.739773555,805661.559999996,29.3757564515029,29.3617921908119,-0.5,0.2445827,9.7928859,0.0279285213820302
805661.559999996,805661.626214533,29.3617921908119,29.3640472300753,1,0.2445827,9.7928859,0.00225503926338888
805661.626214533,806188.559999996,29.3640472300753,29.3640472300753,0,0.2445827,9.7928859,17.9448623459344
806188.559999996,806721.593007335,29.3640472300753,29.3640472300753,0,0.1530424,9.7928836,18.1525728780568
806721.593007335,806723.449999996,29.3640472300753,29.3324100112618,-0.5,0.1530424,9.7928836,0.0632744376270011
806723.449999996,806723.979236822,29.3324100112618,29.3504471979422,1,0.2188402,9.7928811,0.0180371866804414
806723.979236822,807250.069999997,29.3504471979422,29.3504471979422,0,0.2188402,9.7928811,17.9244547664614
807250.069999997,807773.395850338,29.3504471979422,29.3504471979422,0,-0.0922519,9.7928786,17.8302513352401
807773.395850338,807775.629999997,29.3504471979422,29.31236259772,-0.5,-0.1705576,9.7928758,0.0761692004444683
807775.629999997,807777.345947991,29.31236259772,29.3708443366757,1,-0.1705576,9.7928758,0.0584817389557877
807777.345947991,808301.979999997,29.3708443366757,29.3708443366757,0,-0.1705576,9.7928758,17.8624096056537
808301.979999997,808303.66582012,29.3708443366757,29.4281861027179,1,-0.2597372,9.7928724,0.0573417660421391
808303.66582012,808828.629999997,29.4281861027179,29.4281861027179,0,-0.2597372,9.7928724,17.8388222109243
808828.629999997,809355.650280162,29.4281861027179,29.4281861027179,0,0.2944003,9.7928688,17.908690611309
809355.650280162,809357.379999997,29.4281861027179,29.3987825846871,-0.5,0.2944003,9.7928688,0.0588070360615589
809357.379999997,809358.205522785,29.3987825846871,29.4268493562959,1,0.4277795,9.7928651,0.0280667716088239
809358.205522785,809883.669999997,29.4268493562959,29.4268493562959,0,0.4277795,9.7928651,17.8566339484589
809883.669999997,809885.047302424,29.4268493562959,29.4736164712209,1,0.4277795,9.7928651,0.0467671149249327
809885.047302424,810415.979999997,29.4736164712209,29.4736164712209,0,0.4277795,9.7928651,18.0138293545105
810415.979999997,810938.536474338,29.4736164712209,29.4736164712209,0,0.2978781,9.7928617,17.729635413127
810938.536474338,810942.619999997,29.4736164712209,29.4042606136178,-0.5,0.0216807,9.7928587,0.138711715206199
